Text,Label,OriginalLabel,PredictedLabel,Mean,Std,EditedStd
"동그란끈, 새부리, 얼굴 간지러운거 없는 마스크...개인적으로 제가 마스크를 사는 기준이에요비싼 마스크 쓰다가 이게 자꾸 눈이 가서 한박스 샀는데 가격 품질 모두 너무너무너무너무 만족스러워요 가격이랑 품질 변함없이 계속 판매해주셨으면 좋겠어요집에있는거 다쓰면 이제 무조건 이걸로 쓰려고요아니진짜이거왜안유묭하지 진작샀어야했는뎅계속 쭉 생산해주세요!! 단종절대금지,,",,1.0,1.0,"[-3.3213634490966797, 5.3226470947265625, -3.2189252376556396]","[0.15584217011928558, 0.1556204855442047, 0.16594596207141876]","[0.00022168457508087158, 0.0, 0.01032547652721405]"
3번째 주문했습니다.하루종일하면  어떨지 모르나5~6시간정도 계속하고 있어도 귀안아파요냄새도 안나고 사이즈도 적당하게 크서  얼굴세  딱 일붙고 좋아요~이제품보다  더싼제품 많이  있던데못바꾸겠어오~ㅎ 그렇다고  비싼편도아니고~코로나  나라져도  황사차단용으로계속 쓸생각 ㅎㅎ,,1.0,1.0,"[-3.441046714782715, 5.2303619384765625, -2.949721336364746]","[0.15246668457984924, 0.15337730944156647, 0.15018925070762634]","[0.0022774338722229004, 0.0031880587339401245, 0.0]"
"여성. 넓은 얼굴. 제일편한 마스크.새부리형 마스크 중에서 제일 큰게 아닐까 싶습니다! 제 얼굴이 큰편이라 왠만한 마스크는 다 작더라구요ㅠㅠ 근데 이건 진짜 커서 너무 편해요 ! 그리고 정말 얇아요 여름에도 쓰기 편해요유명한것들 미0마스크, 조정석이 광고하는거 등등 다 써봤는데 이게 짱이에요 그래서 한번에 100개 파는거 저한텐 너무 좋아요 ! 다 떨어지면 또 살게요 !",,1.0,1.0,"[-3.188077688217163, 5.1895341873168945, -3.2008752822875977]","[0.1544630229473114, 0.15921245515346527, 0.14094583690166473]","[0.013517186045646667, 0.018266618251800537, 0.0]"
몇백장 구매해서 쟁여놓고 씁니다다나 에어숨만 써요장점1.엄청편하다2.옆모습이 웃기지 않다3.얼굴 작아보인다4. 두가지 색상으로 코디따라 다르게 가능5.패키징 고급스러움단점다나 에어숨말고는 이제 못쓴다ㅠ그래서 급할때 딴 것 쓰면 스트레스 너무 받아서 쟁여놔요,,1.0,1.0,"[-3.626466751098633, 5.403400897979736, -2.7821457386016846]","[0.14578808844089508, 0.14628437161445618, 0.15104742348194122]","[0.0, 0.0004962831735610962, 0.005259335041046143]"
만삭 임산부라 살도찌고 심지어 미접종이라 코로나시국에 밖에도 잘 못나가는데 새부리형에 광대까지 커버해주는 넉넉한 크기마스크 & 도톰하고 안전한 kf94 마스크로는 이게 최고인듯합니다!! 너무만족스러워서 두번째 샀는데도 다시 이거로만 쓸것 같아요!!,,1.0,1.0,"[-3.18865966796875, 5.3221259117126465, -3.2548623085021973]","[0.1444535255432129, 0.17346526682376862, 0.16891193389892578]","[0.0, 0.029011741280555725, 0.02445840835571289]"
제가 피부도 예민하고 마스크에 화장이 닿는것도 싫어서 정말 여러종류의 마스크를 써봤는데 다나 에어숨이 써본 마스크중 최고입니다. 이미 100장 있는데도 추가로 200장 또샀어요.  말할때도 마스크가 입이나 코에 안닿아서 넘 좋고 전혀 답답하지기 않아요. 귀도 편하구요! 블랙이 나와서 또 추가구매 했네요~ 많이파세요^^,,1.0,1.0,"[-3.236391305923462, 5.281184673309326, -3.2270126342773438]","[0.15467262268066406, 0.15058408677577972, 0.15059615671634674]","[0.004088535904884338, 0.0, 1.2069940567016602e-05]"
재재구매입니다!다나 마스크 쓰고 난 뒤엔 계속 다나 마스크만 착용하고 있습니다! 그냥 저에겐 딱이에요!흰색만 쓰다가 검정 처음 주문해서 썼는데 기분탓이겠죠? 끈이 더 편한 거 같은 너낌~~~? (다시 확인해보니 검정 마스크 끈이 더 얇네요! 염색을 해서 그런가?) 계속해서 이 품질과 가끔 할인도 크게 해주시면 더 감사한 마음으로 계속 구매하고 잘 쓰겠습니다!다나 마스크 믿고 쓰세요!!!!!!!!!,,1.0,1.0,"[-3.6082775592803955, 5.466756820678711, -2.8905389308929443]","[0.16631528735160828, 0.17436881363391876, 0.17479713261127472]","[0.0, 0.008053526282310486, 0.008481845259666443]"
"코로나 이후 지금까지 사용한 마스크 중에최고의 마스크입니다.kf94임에도 숨쉬기 편하고, 오래 껴도 귀가 안아파요화장하고 마스크 쓰면 마스크에 화장 다 묻어서난리나는데 다나 에어숨은 화장이 잘 묻어나지 않는 마스크네요오래 쓰고 있어도 코 부분만 살짝 화장이 묻어나고그 외 볼이나 턱은 화장이 거의 지워지지않습니다.블랙, 화이트 하나씩 샀고다 쓰면 재구매할 예정이에요!",,1.0,1.0,"[-2.777200937271118, 5.052262306213379, -3.520131826400757]","[0.14231735467910767, 0.15967059135437012, 0.1575707644224167]","[0.0, 0.01735323667526245, 0.015253409743309021]"
"50장 써보고나서 100장 재구매했어요.두께감 적당, 움직임 없음, 귀 안아픔, 숨쉬기 편함, 모양예쁨. 모든걸 다 갖췄어요. 남자식구들 중 평균보다 얼굴이 큰 분들은 조금 작은감이 있다고 했어요. 그렇다고 불편한건 아니고 좀 작다고ㅎㅎ 검정색도 있던데 필요할때 검정도 재구매할게요. 계속 팔아주세요!",,1.0,1.0,"[-3.1814770698547363, 5.4118781089782715, -3.3051576614379883]","[0.15787041187286377, 0.16829150915145874, 0.13957422971725464]","[0.01829618215560913, 0.0287172794342041, 0.0]"
여름에도 숨쉬기편해서 이것만 쓰게되네요싼제품들은 보풀도금방 생겨 간지럽고 숨막히고 귀아프고ㅋ안쓰고 쌓아두면 더 낭비지요~ 돈좀 더주고 좋은거 쓰는게 정신건강에 낫지싶어요ㅋㅋ핏도 예쁘고 오래착용해도 귀아프지도 않아요,,1.0,1.0,"[-4.024460792541504, 5.474433422088623, -2.4119200706481934]","[0.14676661789417267, 0.17869533598423004, 0.1740626096725464]","[0.0, 0.03192871809005737, 0.027295991778373718]"
"저희부부 이것저것 다써봤는데 다나마스크가 젤좋아요! 주변인들에게 추천해주기도 한답니다~~예쁘기도하구요 ,두께감! 착용감, 크기..무엇보다 피부트러블이 없구요,귀도 안아파요.벌써 몇번째 주문하는지~~  이틀전에도 구매했어요!!!",,1.0,0.0,"[2.9902777671813965, 0.7704889178276062, -4.387333869934082]","[0.12892556190490723, 0.13223733007907867, 0.12463110685348511]","[0.004294455051422119, 0.007606223225593567, 0.0]"
다나 에어숨을 쓰고나서 여기저기 엄청 추천을 많이 했어요! 이모가 좋아보인다고 하셔서 하나 드렸더니정말 맘에 들어하시더라구요!바로 50개 한 박스를 댁으로 보내드렸죠! 선물로 드린거라 사진은 없네요 ㅠㅠ추천 많이 하고 있습니다 ☺️,,1.0,1.0,"[-3.428281307220459, 5.3782196044921875, -2.9778902530670166]","[0.1548738181591034, 0.13711604475975037, 0.14362235367298126]","[0.017757773399353027, 0.0, 0.006506308913230896]"
직장에서 받아서 써본건데 무엇보다 쪼이지 않구 면적도 커서 숨쉬기 좋아요  ! 마스크가 넉넉해서 얼굴 크기 제약 없이 여성 남성분들에게도 괜찮을거같아요 !! 가족들도 편해서 마음에들어하네요 여름에도 잘애용할게오ㅎㅎ94중에 제일 좋은거같아여,,1.0,1.0,"[-4.013399600982666, 5.468604564666748, -2.5181305408477783]","[0.147386834025383, 0.1511095017194748, 0.14142654836177826]","[0.005960285663604736, 0.009682953357696533, 0.0]"
최고의 마스크!코로나 이후 저는 무조건 KF94 마스크만 착용해요새부리라고 다같은 새부리 마스크가 아니죠!다나 마스크는 착용시 모양이 예뻐요귀끈이 편한건 두말하면 잔소리죠~재질도 좋아서 오래껴도 안쪽면에 보풀도 일어나지 않아요!!!ㅎㅎ저와 남편이 제일 좋아하는 마스크에요다쓰면 또 주문하러 오겠습니다~^^,,1.0,1.0,"[-2.1935536861419678, 4.701426982879639, -3.942689895629883]","[0.17197813093662262, 0.15753324329853058, 0.17204611003398895]","[0.014444887638092041, 0.0, 0.014512866735458374]"
"이제 날씨가 더워져서 마스크가 너무 답답해지더라고요 😢 광고에서 사람들이 마스크를 썼다는 것을 잊고 행동하는것을 본 후 얼마나 얇으면!!! 이라는 생각이 들었어요 ㅋㅋㅋ🤔 그래서 궁금하기도 하고 에어데이즈는 작년에도 잘 사용해서 믿고 구입해봤어요 😄 실제로 더운 날에 착용하고 외출 했는데 정말 확실히 얇은게 느껴지더라고요 🫢 숨쉬는것도 편하고 열감도 덜 느껴져서 너무 좋았어요 ㅠㅠ💙 kf94마스크가 이렇게 얇을 수 있다니,, 신기해요!!👍🏻 여름동안 잘 사용하겠습니다~! 😷🤍",,1.0,1.0,"[-2.9847748279571533, 5.307338714599609, -3.495619535446167]","[0.1724611073732376, 0.15589693188667297, 0.17148372530937195]","[0.016564175486564636, 0.0, 0.015586793422698975]"
대박 에어데이즈  나왓을때 비말인가? 사서 써보고 솔직히 별루라 안쓰고 있었어요  근데 이번에 너무너무 더워서 참다참다 여름용 94마스크 찾다보니 또 이게 후기가 좋아서 그냥 반신반의 하면서 여러가지 타제품 몇가지 사면서 그중에 맞는걸 고르려고 이것도 그중 한가지로 사봤어요 가장 먼저 택배가 도착해서 지금까지 쓰고 있는데 완전 완전 대박 만족이에요 ㅡㅡ 우선 94임에도 너무 얇고 편하고 너무좋아요 !!진짜 제가 써보고 넘 좋아서 회사동료 분들에게도 몇장씩 나눠드렸어요 ㅋㅋ,,1.0,1.0,"[-3.553154706954956, 5.413319110870361, -2.960108757019043]","[0.15905319154262543, 0.1697702705860138, 0.174221932888031]","[0.0, 0.010717079043388367, 0.015168741345405579]"
와 진짜 숨쉬기 너무 편하고 답답함느낌 없네요..저렴이살까 하다가 여름에 불쾌지수 높아질까 좋은 거 샀는데 역시 값어치 합니다!!!대형인데 작아보여 남편한테 맞을까 싶었는데 줄도 잘 늘어나고 마스크크기도 적당하네요. 재구매각입니다,,1.0,1.0,"[-3.3731231689453125, 5.3633952140808105, -2.997293710708618]","[0.1702456921339035, 0.16326364874839783, 0.1764082908630371]","[0.006982043385505676, 0.0, 0.013144642114639282]"
에어데이즈 써보고 넘 편해서 정착했는데 기존거는 여름에 쓰기 두꺼운 감이 있었는데슬림핏 얅고 너무 편안해요성인여자 대형 얼굴 좀 큰편인데 잘맞고펄럭거린단 후기 있어서 걱정했는데 안심하고 새부리형이다 보니 펄럭거려도 안불편해요,,1.0,1.0,"[-3.7801907062530518, 5.4770636558532715, -2.722301959991455]","[0.15234239399433136, 0.14302721619606018, 0.17280548810958862]","[0.00931517779827118, 0.0, 0.029778271913528442]"
중1  아이가 쓸려고 주문했는데 얼굴이 작아서 다른건 다큰데 에어데이즈마스크 학교에서 몇장줘서 껴봤다가 딱맞고 얋고 질좋고 보들보들하고  마스크가 아이한테 예쁘네요 딱  맞춤같아요  에어데이즈마스크만 써요 앞으로도 그럴거같아요,,1.0,1.0,"[-3.605381965637207, 5.262662410736084, -2.741934299468994]","[0.16279737651348114, 0.1468644142150879, 0.16030530631542206]","[0.01593296229839325, 0.0, 0.013440892100334167]"
맘에 드는 상품이라 매번 구매해서 사용중이에요..그런데 프리스타일10매 주신다고 적혀 있었는데 안보내주셨어요..공짜 바란건 아니었징산 주신다니 어떤 제품인지 궁금하고 기다렸는데 안와서 실망..그래서 별하나 뺏습니다.,,1.0,1.0,"[-3.38912296295166, 4.902032852172852, -2.503807306289673]","[0.137618750333786, 0.14492502808570862, 0.15775322914123535]","[0.0, 0.007306277751922607, 0.02013447880744934]"
슬림핏 마스크보다 일반이 더 낫다고 생각함.뜯어서 반품할 수도 없고얇아서 얼굴에 너무 밀착되고 숨쉴때마다 심하게 들썩거려요. 안이쁘구요.잘못보고 시켰어요.꼭 슬림핏을 원하는지 확인하고 구매하세요,,1.0,1.0,"[-3.395751953125, 5.36868953704834, -3.098543643951416]","[0.1642911434173584, 0.16749075055122375, 0.17377620935440063]","[0.0, 0.0031996071338653564, 0.009485065937042236]"
구김이 많이감.. 핏은 예쁨,,1.0,2.0,"[-3.080571174621582, -2.9035990238189697, 7.31960916519165]","[0.12301018834114075, 0.12344301491975784, 0.1582900881767273]","[0.0, 0.00043282657861709595, 0.03527989983558655]"
옷이뻐요 추천해드립니다,,1.0,1.0,"[-1.6213912963867188, 4.226619720458984, -3.7409894466400146]","[0.14571096003055573, 0.15471889078617096, 0.14914341270923615]","[0.0, 0.009007930755615234, 0.00343245267868042]"
"아직입고나가진못했어요
너무커서줄여서가을에입어야겠어요",,1.0,1.0,"[-3.150252342224121, 1.0316790342330933, 0.8830088973045349]","[0.17660292983055115, 0.1671975702047348, 0.19271305203437805]","[0.009405359625816345, 0.0, 0.02551548182964325]"
"퀄리티좋아요!! 173/70 
입었을때 적당히 크고 이쁩니다",,1.0,1.0,"[-3.9228765964508057, 5.696046829223633, -2.7386574745178223]","[0.1345399022102356, 0.15245158970355988, 0.14932671189308167]","[0.0, 0.01791168749332428, 0.01478680968284607]"
재질도 사진이랑 똑같고 오버핏으로 입었을때 예쁜 오버핏이어서 좋았오요,,1.0,1.0,"[-3.416353225708008, 5.623867034912109, -3.1766104698181152]","[0.17504814267158508, 0.14866608381271362, 0.16751675307750702]","[0.02638205885887146, 0.0, 0.018850669264793396]"
봄에 입으면 딱 좋은 핏.. 너무 만족합니다,,1.0,1.0,"[-3.9142143726348877, 5.535373687744141, -2.7322144508361816]","[0.1908639520406723, 0.1718018651008606, 0.15412089228630066]","[0.03674305975437164, 0.017680972814559937, 0.0]"
"가격대비 퀄리티가 상당히 좋은거같습니다
핏도 꽤 잘나와유",,1.0,1.0,"[-3.5734286308288574, 5.581583023071289, -3.0664985179901123]","[0.15020160377025604, 0.14502672851085663, 0.16066215932369232]","[0.005174875259399414, 0.0, 0.015635430812835693]"
"너무 핏이 좋아서 또 사고 싶네요
이쁘게 잘 입겠습니다.",,1.0,1.0,"[-3.5967657566070557, 5.555856227874756, -3.0331902503967285]","[0.1630443036556244, 0.1573994755744934, 0.17914462089538574]","[0.0056448280811309814, 0.0, 0.021745145320892334]"
이뻐요 가격도 괜찮구요!!,,1.0,1.0,"[-3.8075482845306396, 5.616333484649658, -2.8554182052612305]","[0.1568329781293869, 0.1552567183971405, 0.14485932886600494]","[0.011973649263381958, 0.010397389531135559, 0.0]"
색깔도 이쁘고 사이즈 적당해서 좋아요!,,1.0,1.0,"[-3.6387746334075928, 5.619685649871826, -3.037652015686035]","[0.14502181112766266, 0.14466406404972076, 0.15701162815093994]","[0.00035774707794189453, 0.0, 0.012347564101219177]"
사이즈 되게 큰데 이 가격에 이 정도 분위기 낼 수 있는 옷 많이 없어요!,,1.0,1.0,"[-3.4974911212921143, 5.647134780883789, -3.1965155601501465]","[0.1318376511335373, 0.147125706076622, 0.15290506184101105]","[0.0, 0.015288054943084717, 0.021067410707473755]"
색이 생각보다 연하네요 제가 원하던 색은 아니지만 그래도 이뻐요,,1.0,1.0,"[-3.374359369277954, 5.437185287475586, -3.17679500579834]","[0.15982940793037415, 0.14111192524433136, 0.15242117643356323]","[0.018717482686042786, 0.0, 0.011309251189231873]"
생각보다 커요 근데 이뿌요,,1.0,1.0,"[-3.4230360984802246, 5.024172306060791, -2.5881710052490234]","[0.14181283116340637, 0.13143181800842285, 0.17700566351413727]","[0.01038101315498352, 0.0, 0.045573845505714417]"
